Branding,DPA 1,DPA 3,DRA 1,DRA 3,Display 1,Display 2,Rmkt 1,Rmkt 3,Rmkt 6,Rmkt 7,Search 1,Search 2,Search 3,Search 4,Search 5,Search 6,Shopping 1,Shopping 2,Shopping 3,Shopping 4,Shopping 5,Shopping 6,Shopping 7,Flag,leads
10099.3735748164,45895.3674376,0.0,0.0,0.0,32650.4800351,38958.5388804598,2320.0481888,0.0,0.0,0.0,27051.9129612,6807.6595404,44.2888628,0.0,15497.16047,937.7846236,21555.7274664,27334.460174098,38.34803316292,0.0,853.647300344,0.0,0.0,0,67
2291.476816879,5579.772926,0.0,4508.7063542488,0.0,4762.86361779,2578.6622650764,618.2961052,0.0,33.85320233596,0.0,1629.4956368,1222.313662,24.265992,2144.8257912,0.0,943.1656416,1440.433398,11143.1224846636,193.8160426,1039.5921132,0.0,56.106538,0.0,1,70
1686.67431761648,2612.8509708,0.0,590.1815611428,0.0,3943.2527232232,4416.416164936,173.3373276,0.0,32.6838097864,0.0,358.6568456,1173.71313,9.7886544,477.1557732,0.0,960.4397376,431.9072384,10015.670021248,172.723068972,501.565716,0.0,54.0706624,0.0,1,72
4050.49574910404,17774.187934,0.0,0.0,0.0,15903.430550756,25170.4802298132,1488.1907896,0.0,0.0,0.0,0.0,7035.9860736,43.8227364,0.0,6130.5286868,846.3827204,4694.0847824,22567.168595426,42.36690163736,0.0,529.449054508,0.0,0.0,0,72
8091.6188369428,14345.0468148,0.0,16634.0537594976,118.6017496,5350.44833392,4494.977382584,3408.0763188,0.0,38.369708726,0.0,10247.4598736,1337.7416392,115.811846,1385.3002416,0.0,2949.0789108,2899.7312056,2725.7330615704,273.2734568,288.7653048,0.0,463.9534284,0.0,0,73
7349.40709045728,33151.2934368,0.0,0.0,0.0,39440.997914236,27584.189005147,1529.1208004,0.0,0.0,0.0,12466.87000168,4887.8082852,61.6452164,0.0,15846.206886,1044.9936956,15541.3876396,17706.870252012,51.3356109096,0.0,842.274570212,0.0,0.0,0,73
11210.7507775186,11290.7055952,0.0,13429.5406654721,35.8711684,4932.922877208,1572.7856501916,2478.3666496,0.0,35.35598768024,0.0,5937.559212,1353.960096,290.5338432,255.2247684,0.0,845.6492568,898.355814,5161.174436033,619.138320202,220.2173048,0.0,587.833374,0.0,0,75
976.10445748668,10899.954576,425.9504172,2713.15623098,0.0,7106.6320125592,7845.10136247676,606.9308468,26.8228324,33.59672039724,0.0,950.9732588,1865.80304638288,148.7902888,574.0808766616,0.0,824.3719576,4155.5991136,12198.1846222368,256.8201922534,1025.3684032,0.0,0.0,0.0,0,75
7261.29424436916,12171.2663484,133.1339256,0.0,0.0,8492.5757759284,14515.7050617226,1194.0513216,19.8172268,32.65851009056,412.4088489124,1970.2271804,1049.7577816,68.1778408,420.0141604,1124.495666,946.8672336,3468.8646852,18985.203017667,98.88665657808,563.0669816,0.0,0.0,0.0,0,75
301.6125092668,0.0,0.0,8341.5276462496,0.0,3026.616158424,0.0,0.0,0.0,20.40845535644,0.0,4861.0334364,308.5756768,118.108204,183.4413028,0.0,3246.2139264,739.3038896,0.0,0.0,0.0,0.0,0.0,0.0,0,78
9622.27270719348,20693.5649964,0.0,12885.8122249075,32.4094944,5997.905169608,1478.1283270688,6891.336084,0.0,34.8171435054,0.0,5115.1682916,2669.2796844,299.4793572,499.7354844,0.0,1257.410238,1291.3689172,3561.319348584,242.5837014788,642.3221792,0.0,415.3597512,0.0,0,78
8097.7362318328,5642.5217652,0.0,7196.32569548632,33.7873092,4337.525094312,3608.5119869216,3004.7056128,0.0,43.15907797032,0.0,5576.6814112,1017.9515096,320.3659328,2713.5548376,0.0,1067.9024372,1919.4331124,3172.4621632458,391.8752064,395.7550232,0.0,289.0120776,0.0,0,79
2766.24417965528,6647.1886724,0.0,3760.6989250888,0.0,4578.1622587992,2775.2667786232,341.7734732,0.0,33.3334323276,0.0,2627.8424184,729.8853944,24.0877672,1438.30841,0.0,726.6088,1454.4994476,9305.609222558,361.51641179048,1083.6342032,0.0,56.0242804,0.0,1,79
10668.4438319106,1873.725306,0.0,4207.83142968776,0.0,2520.771402072,4545.023934644,3591.0172212,0.0,32.63436200112,0.0,2049.9690688,1059.4710332,182.9271928,447.1111848,0.0,568.8250136,159.956758,4324.833432112,398.539545782,628.0504856,0.0,411.0275176,0.0,0,81
1498.91477597616,4113.0239508,0.0,2518.950115986,0.0,5037.39407354,3083.847569104,427.2871032,0.0,35.58156406768,0.0,759.5392592,1321.2901192,22.2369712,1851.4746252,0.0,710.911308,653.330988,13172.318445368,201.3559353038,1000.7733808,0.0,53.9267116,0.0,1,81
4126.9341599494,8338.5146052,0.0,2867.156990356,0.0,8734.601126528,1213.79628030004,1895.3384904,13.5862136,35.9201390912,0.0,3144.2145024,861.237072,55.146866,504.067718,0.0,994.7205924,786.142738,10143.0096008595,200.00903496632,513.7261312,0.0,53.7553416,39.18328574456,0,81
3073.64574711784,13911.6383752,50.9037448,0.0,0.0,4809.021887372,8418.51700479016,0.0,0.0,34.4785403772,0.0,2031.8586872,3082.0003376,46.5578016,0.0,1525.1038876,1049.6343952,3293.7588192,7425.7880080386,65.07368849072,67.2250236,0.0,0.0,0.0,0,81
9178.47267869508,32441.2115596,0.0,0.0,0.0,44549.375498216,30822.7490901318,1695.2331688,0.0,0.0,0.0,10298.8434544,8875.4510892,51.8154332,0.0,12364.1878396,1180.1086584,13398.0630496,25908.881813178,44.43587975204,0.0,781.623916744,0.0,0.0,0,81
5768.01838384792,1236.3522924,0.0,2608.42488333484,37.6739808,3341.524573656,4554.4671345432,1162.1148084,0.0,46.9333521002,0.0,3754.5521848,750.292134,278.750442,1461.8135192,0.0,773.4887772,1433.407228,3838.810289632,191.7081916,478.2388316,0.0,306.8619768,0.0,0,82
6667.74693941044,2029.8159568,0.0,2217.1968776752,37.4203532,4865.58639456,2272.3392195072,528.882094,0.0,33.2989184096,0.0,2962.918752,1434.8056072,175.0441728,75.3411068,0.0,603.8598964,769.3347684,2507.4799654364,204.98983546832,213.0060552,0.0,69.5899296,0.0,0,82
2234.0061188406,3173.3131284,0.0,1206.432050072,0.0,4840.7863862208,4960.654518992,180.075596,0.0,34.1292917446,0.0,542.5162912,1115.4199108,19.4813416,499.852016,0.0,826.6134772,857.8576556,12208.9395546076,191.667336992,509.0305932,0.0,56.1133928,0.0,1,82
3329.09957482916,6946.5583528,0.0,2383.005619564,0.0,6657.205797284,2554.762504476,1557.547656,53.4263112,35.2104273732,0.0,2428.5391084,1274.9859452,31.7788528,498.8306508,0.0,977.9674612,769.9517004,11805.7477246136,193.2561493908,507.632214,0.0,55.4142032,0.32198640752,1,82
2952.65458080948,11130.0427928,152.4644616,0.0,0.0,5674.084554704,10363.8802757199,821.924794,15.4781384,34.4216249728,0.0,2362.2120636,3441.6716936,20.8180276,0.0,1731.2071592,1383.9087172,1970.6041944,17011.7533025617,63.13792587376,0.0,0.0,0.0,0.0,0,82
15427.0554734699,18875.5692144,0.0,0.0,0.0,39430.761435752,37337.8805368193,3550.3956764,0.0,0.0,0.0,12083.4906344,8937.5555772,42.9041932,0.0,12493.7778336,1113.9804028,10401.2541664,34961.1308970079,51.36233503288,0.0,1047.53476996,0.0,0.0,0,82
1235.7951274012,3165.443818,0.0,2039.2487236936,0.0,4372.7053400008,3925.65433349,275.7823136,0.0,33.8772201842,0.0,353.502036,1063.6524612,29.0712068,511.9233188,0.0,1010.7471148,69.2746088,12944.2515308632,179.8502650144,485.0662124,0.0,55.7226692,0.0,1,84
1879.88090817424,15708.3431484,187.9449064,1131.042,0.0,9885.485784636,6936.3456570446,332.560622,15.217656,33.53513961596,0.0,9548.5101916,2818.7211792,24.0466384,0.0,1103.5405424,1053.000102,7317.0260188,17271.1870065886,53.55752441064,0.0,0.0,0.0,0.0,0,84
9296.82704061952,8884.0401536,0.0,9322.12009758572,32.2244148,4962.40701716,3431.7183217834,2045.712238,0.0,35.2155821828,0.0,14328.2388452,970.845324,262.88158,1164.9115668,0.0,902.023132,996.9826764,4340.7596482236,635.1633208364,532.8852972,0.0,278.2637512,0.0,0,85
15185.8191124068,9045.1690824,0.0,10389.9395814235,34.8086744,5059.530004988,3895.6647137312,4419.3786724,0.0,33.31449662808,0.0,4757.642488,2094.4772852,284.782666,343.2472552,0.0,709.64317,1388.3780468,6225.06871744,211.4811638112,276.5363416,0.0,68.4520328,0.0,0,85
3205.68027453108,6586.5785308,0.0,4519.0373467152,0.0,5048.446684512,2982.618007692,358.6294264,0.0,35.0787261008,0.0,2283.573798,1413.4460504,33.2869088,2969.4376668,0.0,992.472218,1865.2322088,11612.8648602116,265.81861022884,1032.4836856,0.0,56.0516996,0.0,1,85
6230.83981057592,1653.7479192,0.0,3467.69975581072,39.0586504,3731.247784144,4301.9668543868,1336.0485036,0.0,55.5572080376,0.0,4060.6601336,1003.9677176,81.9559888,835.08601,0.0,1102.0667604,1360.8560248,3812.5870877168,68.650822,381.3393788,0.0,295.6749432,0.0,0,87
3825.20709532144,5430.3314312,0.0,2534.39984124,0.0,6121.522439272,3483.604150352,920.5036728,0.0,33.68246297756,0.0,1331.2912724,1128.1561292,26.322432,478.2799604,0.0,697.5033192,733.6486796,9142.166833032,146.7550027128,509.071722,0.0,54.6259012,0.0,1,87
10455.2785616419,8345.102068,0.0,9144.97233678584,36.0151192,4872.696261668,2977.46608944664,1491.3371428,0.0,34.8759062784,0.0,12561.2633396,1318.2191688,241.357508,565.1851148,0.0,1036.1647132,969.8239588,5922.4062447476,555.2726695668,470.513472,0.0,301.0833804,0.0,0,88
11239.7144880304,21264.7617708,0.0,7959.18201091428,32.9921524,7869.3475735804,1072.4060408,6396.5154912,0.0,34.55237137156,0.0,3908.8057492,2390.063116,265.8017248,334.9529472,0.0,647.2370708,251.8042232,1241.9740441212,199.0785959464,620.4553672,0.0,410.6093748,0.0,0,88
2638.75308291552,4494.9459876,0.0,1237.87476198796,0.0,4165.26095214356,2514.007770912,651.1237424,0.0,33.17873114476,0.0,1368.5402556,1037.7344624,26.4183992,1917.8427988,0.0,658.8011184,1623.9912324,11638.6912034808,183.0736661664,1081.2007492,0.0,55.489606,0.0,1,88
2990.84937012004,9217.8483492,0.0,3625.2027051676,0.0,5433.898257832,2280.11983565,878.579716,0.0,33.046545238,0.0,2132.9464228,589.0878024,35.5969764,2103.532476,0.0,623.0259172,1646.6394916,10620.9502116436,183.8373251604,1017.5196572,0.0,55.215414,0.0,1,90
2387.5804171168,648.0390824,0.0,0.0,0.0,4140.309345104,3860.451167424,169.7454124,0.0,32.5667743586,0.0,293.5431004,845.0391796,21.3115732,476.4497288,0.0,812.7873456,66.8959932,9269.3907420064,172.5907918964,532.583686,0.0,57.0387908,0.0,1,90
9414.89043479192,53387.7255308,0.0,0.0,0.0,52513.29605346,28700.9837441106,1738.240184,0.0,0.0,0.0,35733.2292596,8927.3007964,40.3473528,0.0,17825.187646,1222.5261608,28842.8322832,19568.2992827324,44.16838557712,0.0,1495.156705908,0.0,0.0,0,90
3019.8297830376,1174.9675584,0.0,1449.343301314,0.0,1429.122429616,2594.2683003348,349.183512,0.0,47.59908959072,0.0,5193.3267212,1231.1015156,146.0278044,1668.0744512,0.0,1152.223332,1104.2534416,2388.427972008,0.0,204.78715,0.0,201.9629724,0.0,0,91
3008.77013766984,4087.722884,0.0,1462.5206123844,0.0,4111.352270724,3086.571323884,335.2614132,0.0,33.03198838472,0.0,1363.6047996,639.0455848,10.487844,881.35591,0.0,551.4823696,1498.0274276,9439.7867092004,219.17219251636,1067.2101024,0.0,57.031936,0.0,1,91
7860.5620711768,23956.120766,0.0,0.0,0.0,9722.531011308,15903.3557162189,2360.4366704,15.7454756,0.0,583.9055736,4620.6218908,3553.0690484,46.8662676,0.0,4461.4877088,936.9963216,3525.9857336,17416.3976475387,49.77739422512,0.0,0.0,0.0,0.0,0,91
283.7559917574,0.0,0.0,12495.135358192,0.0,2486.7152201968,0.0,0.0,0.0,23.52127761676,0.0,8717.3382724,677.631254,121.9743112,494.8959956,0.0,2681.8925164,1751.8263976,0.0,0.0,0.0,0.0,0.0,0.0,0,93
7950.8503641332,15059.1318952,0.0,12138.951451611,114.1461296,2137.248015444,1690.73642,3707.1923716,0.0,18.4908435644,0.0,7495.7512192,422.9685792,118.6497332,359.53426,0.0,930.1072476,2053.8283212,536.8816456,0.0,0.0,0.0,130.8101484,0.0,0,93
6263.8291703304,8486.0161916,0.0,10807.7080181747,92.7248796,5910.871898996,5795.55037684,2211.4681568,0.0,43.21769610704,0.0,8438.6221044,1351.42382,112.1376732,1731.3236908,0.0,1542.4191124,1924.5742124,3389.4671682424,228.6624184,380.0780956,0.0,408.5666444,0.0,0,93
2371.739772901,5827.6356392,0.0,1712.846988688,0.0,5635.990923048,3693.181914428,626.3025116,0.0,32.7689326928,0.0,1284.8842764,1818.1945712,17.685384,490.1456192,0.0,634.6242388,757.0920956,10003.385191428,155.14663790512,515.1519296,0.0,55.6746856,0.0,1,93
2776.61425613484,18383.37401,0.0,0.0,0.0,18233.940946604,10728.0233659837,664.470038,0.0,0.0,0.0,0.0,4132.141988,61.3710244,0.0,7549.7533336,2007.3185032,6073.8257812,18834.9528079581,60.540016996,0.0,565.349698548,0.0,0.0,0,93
6123.63073446304,1620.954556,0.0,4137.84601377272,39.4699384,3082.091780632,3388.0206614916,983.286786,0.0,45.2855027364,0.0,5016.3220756,1158.1938628,99.4768576,901.6666824,0.0,1060.5266724,559.3585348,3846.781393812,0.0,167.3325228,0.0,291.5620632,0.0,0,94
11314.2525399299,5299.3362032,0.0,3520.75560482856,32.8413468,5020.559918604,4701.765037416,2985.2037068,0.0,33.816030812,0.0,2143.3794284,1884.4667776,131.646434,556.9936288,0.0,551.3589832,189.569494,4908.075666716,192.6511858716,614.8618504,0.0,411.0206628,0.0,0,97
14036.0287799335,5940.9591928,0.0,0.0,0.0,8220.164358212,12662.842991414,420.71335,15.5741056,0.0,0.0,1464.0207648,2508.1987392,24.8966336,0.0,3628.039996,411.3017096,2278.9522507112,8365.6931811556,37.60611005424,0.0,0.0,0.0,0.0,0,97
3664.9272102752,6614.6146628,0.0,2966.137560436,0.0,11527.3793417464,1249.60751307076,1158.2692656,62.5294856,35.1146589624,0.0,2235.247458,823.8989764,123.90051,492.723024,0.0,853.456874,773.3996648,5637.30803379564,197.6443250136,743.540156,0.0,54.5504984,18.47638199284,0,99
8660.14563521072,3858.3475664,0.0,4144.50599076,32.7179604,1509.836602848,3823.88026104,1673.290954,0.0,47.3092384856,0.0,5301.1732896,725.2104208,101.6498292,2808.5966396,0.0,1056.7908064,924.4657472,2582.4269760748,0.0,401.7118444,0.0,293.9201144,0.0,0,100
9433.3881715432,11799.7636076,0.0,11670.4497379681,36.3372948,5464.330416624,1889.4229625152,4633.0016596,0.0,40.9737924076,0.0,13440.7615988,932.0677204,259.5090184,1891.7671396,0.0,959.7885316,961.0909436,4467.50193757904,135.60229658024,553.3674396,0.0,292.3503652,0.0,0,100
2113.80154151772,4046.2924728,0.0,1175.7089804228,0.0,5034.691362996,5090.07766716,298.6704908,0.0,33.39818688128,0.0,1367.6080028,1014.236208,26.8433968,494.8891408,0.0,899.0618584,898.8493596,11504.832890036,213.1750397296,518.154332,0.0,52.8230888,0.0,1,100
1821.5358509202,20339.7476396,189.2884472,3949.7540211872,0.0,15944.55989914,5867.29595321848,514.0208876,15.5672508,34.69556882904,0.0,7414.9536916,1702.90369,13.469682,0.0,1284.349602,896.916306,6641.4374952,13780.3915438224,43.8921686692,0.0,0.0,0.0,0.0,0,100
12069.9946265406,21584.1269028,0.0,16480.5105107234,154.6237236,2402.1168910764,4099.63262738976,5346.9359344,0.0,29.6600032734,0.0,9953.9099184,1173.4320832,114.3586284,700.286368,0.0,4632.8577088,2596.1595328,3556.10349699,262.2715028,0.0,0.0,477.6218996,0.0,0,102
5260.85510671592,1516.7547412,0.0,2068.0531005488,38.249784,3178.05459356,3267.8090758212,552.5174444,0.0,47.4967309752,0.0,5056.1895924,1022.4756776,116.257408,1412.2327508,0.0,1440.5636392,468.6421116,3630.203302332,0.0,428.2056464,0.0,289.649574,0.0,0,102
6909.76920946292,62148.8659752,0.0,0.0,0.0,59685.79821098,23891.7174371914,2442.5845936,0.0,0.0,0.0,6598.2385456,7046.3368216,35.953426,0.0,21203.8568728,890.2740048,17576.7080008,27471.5883409325,41.39986758216,0.0,2764.068818472,0.0,0.0,0,102
8757.0531362314,18534.488076,0.0,16117.660477714,197.2605796,1932.0907679372,2480.80363176556,4137.4064744,0.0,22.95297425344,0.0,9211.3294344,851.674626,123.8936552,550.6529388,0.0,4774.5944084,2947.7216604,3343.9584663632,0.0,0.0,0.0,238.1220424,0.0,0,103
13596.5165673021,26250.525148,0.0,12764.319241312,35.3981872,5346.9721757276,1947.6041262996,8945.1301312,0.0,34.09544411316,0.0,4652.2362284,2579.4132564,173.7074868,602.0845032,0.0,723.558414,911.8803344,4728.57745052,205.808926488,629.6270896,0.0,410.5065528,0.0,0,105
10545.017556168,8684.7779724,0.0,8884.09581320504,33.8010188,5134.486420412,2533.613904146,1507.8640656,0.0,34.453287294,0.0,7073.5572324,1763.8222976,217.6467548,560.4553028,0.0,1074.8737688,921.1206048,5392.0144770148,354.81901445,431.8386904,0.0,364.5314092,0.0,0,106
16789.9784960329,13995.4931436,0.0,10351.1860251474,37.8933344,6226.752530512,6107.0546504084,4344.469418,0.0,33.95639175324,0.0,4818.9381096,1837.7238964,207.2343136,268.7629984,0.0,709.5814768,1176.9828696,9500.415612388,194.31954274056,176.5179548,0.0,576.6737596,0.0,0,106
5644.9197216182,4707.2528532,0.0,2139.15584338,0.0,5560.98083454,3733.028249896,1020.713994,0.0,36.0013684712,0.0,1326.0130764,1072.8310384,44.0215256,502.182648,0.0,614.4711268,868.434612,12517.0798830596,207.8889092986,500.6471728,0.0,53.0767164,0.0,1,106
10527.4115233328,21524.5929648,0.0,16577.066143207,198.2613804,2332.963043288,3351.89597311196,5207.9959932,0.0,24.63565628344,0.0,9186.8235244,894.3389012,123.1053532,549.206576,0.0,4205.5500412,2715.666116,3943.87075816052,103.8022364,0.0,0.0,457.4139492,0.0,0,108
16027.3940001586,19868.8640084,0.0,11456.4747684413,33.4308596,5573.2760425272,7676.7604115408,8124.000494,0.0,34.9520905256,0.0,4674.3977968,2135.989954,114.9961248,565.6512412,0.0,1113.04815,1284.4729884,7864.3500199472,260.6025098056,648.5806116,0.0,69.6242036,0.0,0,108
10437.3134168024,17540.8368324,0.0,16421.6630932821,97.5712232,3413.6489010408,3749.6696684204,4405.100124,0.0,49.6112654052,0.0,8666.0163848,892.1590748,110.2114744,685.4868548,0.0,3561.5004524,2325.8542044,3413.4729725988,273.9246628,119.5408572,0.0,458.8877312,0.0,0,109
17346.3568139931,15311.3748256,0.0,11827.3444842273,34.239726,7131.5591226,6377.7049740376,6127.6907996,0.0,35.02673792664,0.0,4669.8941932,2093.8740628,200.0093544,672.0377372,0.0,887.9502276,1339.9214656,9679.310126348,187.97385833328,576.7902912,0.0,67.9447776,0.0,0,109
3315.56871305368,5683.1021812,0.0,2339.902020232,0.0,5586.566306992,3254.812107684,1394.2183364,10.2959096,35.48009314876,0.0,1255.7513764,1314.853462,35.5010092,496.6919532,0.0,967.6989708,793.9503552,10214.4645954112,201.3969098708,505.2056148,0.0,55.0303344,0.0,1,109
14702.6881149252,13031.454636,0.0,9034.54278994796,28.2486308,5742.3629348556,6261.7107149548,4115.484824,0.0,34.0570524348,0.0,5827.9029764,1923.868168,158.5789432,92.8756852,0.0,780.3435772,1154.3346104,8116.827082896,323.8046020912,191.9823836,0.0,584.405974,0.0,0,111
19104.1829664619,19979.1645952,0.0,0.0,0.0,12999.069270496,29205.6166348868,342.5412108,15.6700728,0.0,1795.0527664,2108.8586556,5695.9412216,54.8658192,0.0,12121.3634044,1760.4428812,6880.24711242688,18753.4198446321,51.49773515536,0.0,2740.177784032,0.0,0.0,0,111
3390.49247221048,7132.7141564,0.0,2937.026390152,0.0,11325.4050061444,5161.40570464636,1199.6174192,62.7351296,34.5837272832,0.0,2247.0856976,899.2949216,58.848458,493.9843072,0.0,664.9704384,1124.8521156,9525.6034070454,140.0138073132,760.4783668,0.0,54.6601752,21.05229039,0,112
2291.3967939438,9820.9542176,0.0,3165.978766592,0.0,9904.641660332,4794.668210364,445.73337,27.4329096,34.987550406,125.9089664,877.6337536,5419.9395544,181.2203476,0.0,0.0,897.8279944,1850.5766464,17226.4293508714,174.70099957664,0.0,0.0,0.0,359.035881766,0,115
11137.3527755118,12989.1331008,0.0,8499.4323513216,35.1719788,7040.8391760328,3650.07920622,4904.6162548,0.0,34.482111728,0.0,2351.5528496,1550.5077764,191.2626296,382.7309032,0.0,607.746568,653.5160676,4358.510995964,203.665430528,637.564948,0.0,411.5347728,0.0,0,117
3956.6400379464,5452.5409832,0.0,2470.116486512,0.0,5774.359242476,3528.867354424,1381.58494,0.0,35.48042286464,0.0,1257.8489452,1211.620174,34.1437588,497.0141288,0.0,861.2644912,841.1593628,15241.8178058948,194.5605492828,515.4741052,0.0,55.5718636,0.0,1,117
13854.4561682744,11497.350396,0.0,10822.1991208986,28.4405652,5472.801784108,2871.8233474724,3917.7444084,0.0,34.36870386036,0.0,5225.9487144,1649.676168,261.1404608,232.1926404,0.0,853.1963916,878.2232664,7913.7935415416,538.8605166832,194.3198704,0.0,584.1386368,0.0,0,118
13567.0940451473,2074.0088524,0.0,3111.08452944764,37.050194,5412.502918976,4495.5788707196,547.7122296,0.0,33.302177867,0.0,3913.5287064,1772.856924,187.547328,149.2221412,0.0,728.0757272,1002.1854696,6451.0462066472,200.04179542648,206.123836,0.0,437.0689028,0.0,0,118
350.64221960932,13129.8827092,198.4053312,1347.379488,0.0,19680.061977808,7480.706269886,342.9936276,15.7249112,33.521531467,0.0,8164.7728444,4105.408268,22.655114,0.0,1811.2986424,1232.767232,6096.5494432,14698.9720346199,48.00311287368,0.0,0.0,0.0,0.0,0,118
8352.41659338776,12868.0224944,0.0,0.0,0.0,19784.083773452,7940.75127023628,2049.173912,15.8140236,0.0,657.9716876,5295.572918,3675.817952,60.7746568,0.0,6082.195492,1300.35556,3447.4914188,18796.9719548991,39.27142887584,0.0,0.0,0.0,0.0,0,118
9848.2162438908,9256.5642596,0.0,9157.43823134948,32.9441688,5225.37222572,2431.36208641,4804.7212544,0.0,43.77800883,0.0,6253.9699252,1059.0391808,211.5871116,1631.1476436,0.0,921.6072956,1429.0749944,4583.14808935344,582.8732612844,401.6707156,0.0,286.8939444,0.0,0,120
9908.30955139328,10300.5845736,0.0,11653.9746785849,35.0691568,5283.084294976,1513.17927752,4559.3057048,0.0,42.66892823824,0.0,9823.1271892,1257.3279804,274.1440164,1938.7636484,0.0,819.8135156,1192.6872164,4757.481314515,367.21767096592,431.064098,0.0,281.8830856,0.0,0,120
14419.6780124638,20849.1346824,0.0,12142.7955775238,35.4667352,5986.220306158,4997.476242508,7859.1790056,0.0,34.1104033432,0.0,4823.2155048,1997.8794436,155.741056,475.5380404,0.0,1065.5169668,1199.521452,6341.203904356,274.0930715264,593.659954,0.0,165.3240664,0.0,0,120
5775.75792740008,3323.8993748,0.0,1205.752259556,0.0,5058.09556954,2794.73760496,931.5399008,0.0,30.897428342,0.0,1212.477024,762.1577928,21.455524,448.9756904,0.0,587.8745028,791.0233556,9505.4603750288,132.30918485416,545.2582112,0.0,56.1202476,0.0,1,120
14438.6390617196,70358.1881648,0.0,0.0,0.0,68770.233164384,42441.1057974353,2545.8658652,0.0,0.0,0.0,43290.666824,12713.5838504,46.6743332,0.0,12097.00692904,1310.5143736,29205.1907208,28443.14191932,41.7075884654,0.0,1222.472076428,0.0,0.0,0,120
833.56939783864,5248.7614888,0.0,1655.488832756,0.0,5302.776387402,2384.44945568472,269.6129936,26.1716264,35.2329248268,0.0,2752.9150992,1009.395725254,222.3217284,226.0096108,0.0,921.7581012,3213.8798348,14185.3102357179,618.1641777192,894.8530112,0.0,0.0,0.0,0,121
8884.52025282432,31784.2063988,0.0,390.5834399044,0.0,24378.984740952,11680.7095666428,998.3604912,15.4164452,0.0,0.0,5917.2073108,6019.4123788,62.8996448,0.0,12772.9532732,1831.9247356,11671.3267698703,15496.9378631119,58.04342823156,0.0,2635.54670908672,0.0,0.0,0,121
12875.2039372732,27134.348786,0.0,12498.0119496492,33.2663444,7310.007937464,1317.3280448,9482.0940344,0.0,34.22846150716,0.0,3237.1998644,2188.189256,217.9620756,258.1997516,0.0,609.5767996,959.0276488,3488.8207217,213.7393885588,609.254624,0.0,411.3085644,0.0,0,123
18975.1020051116,11656.2926436,0.0,8862.79785706524,33.5816652,5182.793018588,5917.9172144524,4531.8590856,0.0,32.44780176432,0.0,4237.6099408,1979.0424532,310.9131636,504.4995704,0.0,792.6616528,1038.193734,6229.913895724,222.394800568,498.5633136,0.0,69.1854964,0.0,0,124
3869.2088324848,8247.7501984,0.0,2478.38447208,0.0,8375.284849168,2208.8641759404,1772.4045072,52.78196,34.53653061424,0.0,3232.7031156,1388.3780468,35.5832668,486.6291068,0.0,939.5394524,760.8073972,10892.995445944,196.0179997218,515.4192668,0.0,54.5847724,32.43659965016,1,124
16012.9127669758,19894.0211244,0.0,10152.589028941,33.519972,5748.827237464,6479.502921756,7937.241468,0.0,34.26749685124,0.0,4644.6890936,2081.0624416,210.373812,547.9658572,0.0,1562.6750464,1079.3705176,7267.8015903232,198.6145259864,584.2551684,0.0,66.8891384,0.0,0,126
12703.7071954486,21482.1754624,0.0,11666.1955215888,32.90304,6299.309423196,4672.382896888,8268.3900012,0.0,33.5330029748,0.0,4170.6591092,2009.6080064,234.1462584,482.989208,0.0,1387.0893444,1030.0091028,3550.160351116,199.5636621588,634.2540796,0.0,407.7303588,0.0,0,126
2712.76750349776,8180.6965448,0.0,2597.54900076,0.0,11460.620526804,2671.4003950048,656.3265356,20.0297256,35.887037262,0.0,1597.8333156,1788.7394956,129.2061252,500.1536272,0.0,1147.4729556,1144.8132932,15231.2407028021,173.7413426572,790.0705384,0.0,53.1315548,15.07354274124,0,127
12007.4929618319,26141.225362,0.0,0.0,0.0,36581.062250036,30469.3940388663,3185.4392696,0.0,0.0,0.0,24850.740714,7310.3083148,48.2029536,0.0,13182.0614468,1180.5405108,21595.2179692,19105.7927195892,44.49740912232,0.0,2667.837023192,0.0,0.0,0,127
20615.4880916219,11004.0515688,0.0,0.0,0.0,78865.3025670952,36520.5779008708,2654.3362204,0.0,0.0,0.00646818928,47704.6713332,22890.5832348,78.795926,0.0,13040.78264784,1303.3511076,17288.3265648,33230.5592511142,37.12690469584,0.0,990.671050752,0.0,0.0,0,127
11935.0974057771,10325.0630644,0.0,8818.39550345452,27.0490408,5146.756443864,1786.976132574,2101.8461952,0.0,34.0198514352,0.0,4188.4610248,1585.789432,217.708448,508.9620452,0.0,1501.2423288,831.590062,4653.3852094116,404.060847264,455.7002492,0.0,397.0779996,0.0,0,129
2452.80959851976,8354.6439496,0.0,2344.398700484,0.0,14845.806269224,3834.314706148,447.0426368,26.322432,35.4058919952,0.0,1180.5199464,3074.617718,114.406612,335.8235068,0.0,1216.0141008,1120.3348024,22164.7071690493,166.9534592148,357.580642,0.0,35.81633,21.06088493824,0,130
8208.282590632,87141.1034708,0.0,0.0,0.0,92643.9242865572,38105.2227341328,2162.89336525948,0.0,0.0,0.0,42839.5387264,13490.2943836,102.924822,0.0,13144.6342388,1273.2653904,34284.6729236,33678.4314229072,338.9869353068,0.0,1494.972654528,0.0,0.0,0,132
